fuente_sitio,dataset,url_origen,grupo,tema,fecha_extraccion,pais,region,periodo,indicador,categoria_energia,tecnologia,actor,item,valor,unidad
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Nepal,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Nepal - electricidad baja en carbono - 2024,100.0,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Paraguay,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Paraguay - electricidad baja en carbono - 2024,100.0,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Costa Rica,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Costa Rica - electricidad baja en carbono - 2024,99.90909,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Uruguay,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Uruguay - electricidad baja en carbono - 2024,98.87809,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Sweden,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Sweden - electricidad baja en carbono - 2024,98.791756,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Norway,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Norway - electricidad baja en carbono - 2024,98.60607,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Switzerland,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Switzerland - electricidad baja en carbono - 2024,98.098755,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Namibia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Namibia - electricidad baja en carbono - 2024,97.560974,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Uganda,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Uganda - electricidad baja en carbono - 2024,97.07401,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Eswatini,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Eswatini - electricidad baja en carbono - 2024,96.721306,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Malawi,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Malawi - electricidad baja en carbono - 2024,95.62841,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Finland,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Finland - electricidad baja en carbono - 2024,95.34827,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Sierra Leone,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Sierra Leone - electricidad baja en carbono - 2024,95.2381,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,France,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,France - electricidad baja en carbono - 2024,94.89835,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Tajikistan,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Tajikistan - electricidad baja en carbono - 2024,94.59459,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Kenya,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Kenya - electricidad baja en carbono - 2024,91.47813,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Venezuela,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Venezuela - electricidad baja en carbono - 2024,91.1394,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,El Salvador,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,El Salvador - electricidad baja en carbono - 2024,90.81163,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Luxembourg,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Luxembourg - electricidad baja en carbono - 2024,90.72848,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Brazil,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Brazil - electricidad baja en carbono - 2024,89.44913,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Denmark,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Denmark - electricidad baja en carbono - 2024,89.18996,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Kyrgyzstan,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Kyrgyzstan - electricidad baja en carbono - 2024,88.77615,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Zambia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Zambia - electricidad baja en carbono - 2024,87.47465,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Belize,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Belize - electricidad baja en carbono - 2024,87.23404,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Afghanistan,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Afghanistan - electricidad baja en carbono - 2024,86.86869,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Austria,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Austria - electricidad baja en carbono - 2024,86.22404,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,New Zealand,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,New Zealand - electricidad baja en carbono - 2024,85.98046,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Slovakia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Slovakia - electricidad baja en carbono - 2024,85.80623,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Portugal,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Portugal - electricidad baja en carbono - 2024,85.19145,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Lithuania,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Lithuania - electricidad baja en carbono - 2024,84.303116,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Mozambique,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Mozambique - electricidad baja en carbono - 2024,83.42597,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Greenland,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Greenland - electricidad baja en carbono - 2024,83.33333,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Middle Africa (EI),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Middle Africa (EI) - electricidad baja en carbono - 2024,81.08127,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Georgia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Georgia - electricidad baja en carbono - 2024,79.827705,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Sudan,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Sudan - electricidad baja en carbono - 2024,79.68856,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,South America,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,South America - electricidad baja en carbono - 2024,78.773186,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Canada,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Canada - electricidad baja en carbono - 2024,77.694374,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Spain,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Spain - electricidad baja en carbono - 2024,76.745926,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Laos,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Laos - electricidad baja en carbono - 2024,76.71574,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Belgium,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Belgium - electricidad baja en carbono - 2024,76.345215,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Slovenia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Slovenia - electricidad baja en carbono - 2024,76.06224,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Burundi,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Burundi - electricidad baja en carbono - 2024,75.5102,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Guinea,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Guinea - electricidad baja en carbono - 2024,75.1861,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Eastern Africa (EI),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Eastern Africa (EI) - electricidad baja en carbono - 2024,75.08821,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Angola,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Angola - electricidad baja en carbono - 2024,73.70109,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Hungary,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Hungary - electricidad baja en carbono - 2024,73.63158,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,South and Central America (EI),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,South and Central America (EI) - electricidad baja en carbono - 2024,73.60596,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Latvia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Latvia - electricidad baja en carbono - 2024,73.45972,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Croatia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Croatia - electricidad baja en carbono - 2024,73.44669,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Cameroon,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Cameroon - electricidad baja en carbono - 2024,73.140495,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Ecuador,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Ecuador - electricidad baja en carbono - 2024,72.44336,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,EU (Ember),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,EU (Ember) - electricidad baja en carbono - 2024,71.43491,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,European Union (27),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,European Union (27) - electricidad baja en carbono - 2024,71.43491,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Bulgaria,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Bulgaria - electricidad baja en carbono - 2024,71.12272,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Chile,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Chile - electricidad baja en carbono - 2024,70.04062,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Europe (EI),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Europe (EI) - electricidad baja en carbono - 2024,68.87903,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Central America (EI),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Central America (EI) - electricidad baja en carbono - 2024,68.46699,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Guatemala,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Guatemala - electricidad baja en carbono - 2024,68.33439,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Panama,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Panama - electricidad baja en carbono - 2024,67.98213,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Romania,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Romania - electricidad baja en carbono - 2024,67.204094,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,United Kingdom,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,United Kingdom - electricidad baja en carbono - 2024,64.931725,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Latin America and Caribbean (Ember),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Latin America and Caribbean (Ember) - electricidad baja en carbono - 2024,64.649994,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Low-income countries,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Low-income countries - electricidad baja en carbono - 2024,63.651318,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Fiji,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Fiji - electricidad baja en carbono - 2024,63.478264,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,North Korea,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,North Korea - electricidad baja en carbono - 2024,63.357933,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Nicaragua,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Nicaragua - electricidad baja en carbono - 2024,62.389378,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Europe,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Europe - electricidad baja en carbono - 2024,62.36303,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Europe (Ember),Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Europe (Ember) - electricidad baja en carbono - 2024,61.43042,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Colombia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Colombia - electricidad baja en carbono - 2024,61.34171,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Armenia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Armenia - electricidad baja en carbono - 2024,61.01883,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Peru,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Peru - electricidad baja en carbono - 2024,60.111317,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Montenegro,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Montenegro - electricidad baja en carbono - 2024,59.49008,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Germany,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Germany - electricidad baja en carbono - 2024,58.64231,% electricidad baja en carbono
Our World in Data,share-electricity-low-carbon,https://ourworldindata.org/grapher/share-electricity-low-carbon,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-05-01 16:28:16,Czechia,Internacional,2024,Porcentaje de electricidad baja en carbono,Electricidad baja en carbono,Renovables y nuclear,anggy jeraldo,Czechia - electricidad baja en carbono - 2024,57.684387,% electricidad baja en carbono
